"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
190,"PlotBm114","b","W11","W11","3",17,"PlotBm114_17","Stems >=10 cm DBH","Quercus petraea",39,0.11945906065275187
191,"PlotBm114","b","W11","W11","3",18,"PlotBm114_18","Stems >=10 cm DBH","Quercus petraea",19,0.02835287369864788
193,"PlotBm114","b","W11","W11","3",20,"PlotBm114_20","Stems >=10 cm DBH","Quercus petraea",13,0.013273228961416876
179,"PlotBm114","b","W11","W11","1",6,"PlotBm114_6","Stems >=10 cm DBH","Quercus petraea",37,0.10752100856911068
192,"PlotBm114","b","W11","W11","3",19,"PlotBm114_19","Stems >=10 cm DBH","Quercus petraea",17,0.022698006922186254
198,"PlotBm115","b","W11","W11","1",5,"PlotBm115_5","Stems >=10 cm DBH","Quercus cerris",37,0.10752100856911068
202,"PlotBm115","b","W11","W11","2",9,"PlotBm115_9","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
199,"PlotBm115","b","W11","W11","2",6,"PlotBm115_6","Stems >=10 cm DBH","Quercus cerris",41,0.13202543126711105
200,"PlotBm115","b","W11","W11","2",7,"PlotBm115_7","Stems >=10 cm DBH","Quercus cerris",26,0.053092915845667506
201,"PlotBm115","b","W11","W11","2",8,"PlotBm115_8","Stems >=10 cm DBH","Quercus cerris",38,0.11341149479459152
210,"PlotBm115","b","W11","W11","2",17,"PlotBm115_17","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
211,"PlotBm115","b","W11","W11","3",18,"PlotBm115_18","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
208,"PlotBm115","b","W11","W11","2",15,"PlotBm115_15","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
209,"PlotBm115","b","W11","W11","2",16,"PlotBm115_16","Stems >=10 cm DBH","Quercus cerris",15,0.017671458676442587
214,"PlotBm115","b","W11","W11","3",21,"PlotBm115_21","Stems >=10 cm DBH","Quercus cerris",25,0.04908738521234052
215,"PlotBm115","b","W11","W11","3",22,"PlotBm115_22","Stems >=10 cm DBH","Quercus cerris",13,0.013273228961416876
212,"PlotBm115","b","W11","W11","3",19,"PlotBm115_19","Stems >=10 cm DBH","Quercus cerris",19,0.02835287369864788
213,"PlotBm115","b","W11","W11","3",20,"PlotBm115_20","Stems >=10 cm DBH","Quercus cerris",24,0.04523893421169302
205,"PlotBm115","b","W11","W11","2",12,"PlotBm115_12","Stems >=10 cm DBH","Quercus cerris",21,0.03463605900582747
206,"PlotBm115","b","W11","W11","2",13,"PlotBm115_13","Stems 2.5-10 cm DBH","Quercus cerris",8,0.005026548245743669
203,"PlotBm115","b","W11","W11","2",10,"PlotBm115_10","Stems >=10 cm DBH","Quercus cerris",39,0.11945906065275187
204,"PlotBm115","b","W11","W11","2",11,"PlotBm115_11","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
195,"PlotBm115","b","W11","W11","1",2,"PlotBm115_2","Stems >=10 cm DBH","Quercus cerris",17,0.022698006922186254
196,"PlotBm115","b","W11","W11","1",3,"PlotBm115_3","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
197,"PlotBm115","b","W11","W11","1",4,"PlotBm115_4","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
194,"PlotBm115","b","W11","W11","1",1,"PlotBm115_1","Stems >=10 cm DBH","Quercus cerris",19,0.02835287369864788
207,"PlotBm115","b","W11","W11","2",14,"PlotBm115_14","Stems >=10 cm DBH","Quercus cerris",14,0.015393804002589986
226,"PlotBm116","b","W11","W11","3",11,"PlotBm116_11","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
227,"PlotBm116","b","W11","W11","3",12,"PlotBm116_12","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
224,"PlotBm116","b","W11","W11","2",9,"PlotBm116_9","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
225,"PlotBm116","b","W11","W11","2",10,"PlotBm116_10","Stems >=10 cm DBH","Quercus frainetto",25,0.04908738521234052
217,"PlotBm116","b","W11","W11","1",2,"PlotBm116_2","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
218,"PlotBm116","b","W11","W11","1",3,"PlotBm116_3","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
228,"PlotBm116","b","W11","W11","3",13,"PlotBm116_13","Stems >=10 cm DBH","Quercus frainetto",28,0.061575216010359944
216,"PlotBm116","b","W11","W11","1",1,"PlotBm116_1","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
221,"PlotBm116","b","W11","W11","2",6,"PlotBm116_6","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
222,"PlotBm116","b","W11","W11","2",7,"PlotBm116_7","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
223,"PlotBm116","b","W11","W11","2",8,"PlotBm116_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
220,"PlotBm116","b","W11","W11","1",5,"PlotBm116_5","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
229,"PlotBm116","b","W11","W11","3",14,"PlotBm116_14","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
230,"PlotBm116","b","W11","W11","3",15,"PlotBm116_15","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
231,"PlotBm116","b","W11","W11","3",16,"PlotBm116_16","Stems >=10 cm DBH","Quercus frainetto",35,0.09621127501618741
1606,"PlotBm116","b","W11","W11","1",4,"PlotBm116_4","Stems >=10 cm DBH","Quercus frainetto",27,0.05725552611167398
1607,"PlotBm116","b","W11","W11","3",12,"PlotBm116_12","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
219,"PlotBm116","b","W11","W11","1",4,"PlotBm116_4","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
238,"PlotBm117","b","W11","W11","1",7,"PlotBm117_7","Stems >=10 cm DBH","Quercus frainetto",31,0.07547676350249478
241,"PlotBm117","b","W11","W11","2",10,"PlotBm117_10","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
242,"PlotBm117","b","W11","W11","2",11,"PlotBm117_11","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
239,"PlotBm117","b","W11","W11","2",8,"PlotBm117_8","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
249,"PlotBm117","b","W11","W11","3",18,"PlotBm117_18","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
250,"PlotBm117","b","W11","W11","3",19,"PlotBm117_19","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
251,"PlotBm117","b","W11","W11","3",20,"PlotBm117_20","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
240,"PlotBm117","b","W11","W11","2",9,"PlotBm117_9","Stems >=10 cm DBH","Quercus frainetto",33,0.08552985999398212
253,"PlotBm117","b","W11","W11","3",22,"PlotBm117_22","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
245,"PlotBm117","b","W11","W11","3",14,"PlotBm117_14","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
246,"PlotBm117","b","W11","W11","3",15,"PlotBm117_15","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
252,"PlotBm117","b","W11","W11","3",21,"PlotBm117_21","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
244,"PlotBm117","b","W11","W11","3",13,"PlotBm117_13","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
235,"PlotBm117","b","W11","W11","1",4,"PlotBm117_4","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
236,"PlotBm117","b","W11","W11","1",5,"PlotBm117_5","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
243,"PlotBm117","b","W11","W11","2",12,"PlotBm117_12","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
248,"PlotBm117","b","W11","W11","3",17,"PlotBm117_17","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
233,"PlotBm117","b","W11","W11","1",2,"PlotBm117_2","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
234,"PlotBm117","b","W11","W11","1",3,"PlotBm117_3","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
237,"PlotBm117","b","W11","W11","1",6,"PlotBm117_6","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
1611,"PlotBm117","b","W11","W11","2",11,"PlotBm117_11","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
1610,"PlotBm117","b","W11","W11","2",8,"PlotBm117_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
1608,"PlotBm117","b","W11","W11","1",4,"PlotBm117_4","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
247,"PlotBm117","b","W11","W11","3",16,"PlotBm117_16","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
232,"PlotBm117","b","W11","W11","1",1,"PlotBm117_1","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
1609,"PlotBm117","b","W11","W11","1",6,"PlotBm117_6","Stems 2.5-10 cm DBH","Quercus frainetto",8,0.005026548245743669
255,"PlotBm118","b","W11","W11","1",2,"PlotBm118_2","Stems 2.5-10 cm DBH","Quercus pubescens",7,0.0038484510006474965
280,"PlotBm118","b","W11","W11","3",27,"PlotBm118_27","Stems >=10 cm DBH","Quercus pubescens",24,0.04523893421169302
281,"PlotBm118","b","W11","W11","3",28,"PlotBm118_28","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
254,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",17,0.022698006922186254
256,"PlotBm118","b","W11","W11","1",3,"PlotBm118_3","Stems >=10 cm DBH","Quercus pubescens",31,0.07547676350249478
257,"PlotBm118","b","W11","W11","1",4,"PlotBm118_4","Stems >=10 cm DBH","Quercus pubescens",37,0.10752100856911068
282,"PlotBm118","b","W11","W11","3",29,"PlotBm118_29","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
279,"PlotBm118","b","W11","W11","3",26,"PlotBm118_26","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
264,"PlotBm118","b","W11","W11","2",11,"PlotBm118_11","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
265,"PlotBm118","b","W11","W11","2",12,"PlotBm118_12","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
266,"PlotBm118","b","W11","W11","2",13,"PlotBm118_13","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
268,"PlotBm118","b","W11","W11","2",15,"PlotBm118_15","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
259,"PlotBm118","b","W11","W11","1",6,"PlotBm118_6","Stems >=10 cm DBH","Quercus pubescens",22,0.0380132711084365
269,"PlotBm118","b","W11","W11","2",16,"PlotBm118_16","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
270,"PlotBm118","b","W11","W11","3",17,"PlotBm118_17","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
267,"PlotBm118","b","W11","W11","2",14,"PlotBm118_14","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
263,"PlotBm118","b","W11","W11","2",10,"PlotBm118_10","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
260,"PlotBm118","b","W11","W11","1",7,"PlotBm118_7","Stems >=10 cm DBH","Quercus pubescens",28,0.061575216010359944
261,"PlotBm118","b","W11","W11","2",8,"PlotBm118_8","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
262,"PlotBm118","b","W11","W11","2",9,"PlotBm118_9","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
1612,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",29,0.0660519855417254
278,"PlotBm118","b","W11","W11","3",25,"PlotBm118_25","Stems >=10 cm DBH","Quercus pubescens",15,0.017671458676442587
1855,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",11,0.009503317777109124
1613,"PlotBm118","b","W11","W11","3",29,"PlotBm118_29","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
273,"PlotBm118","b","W11","W11","3",20,"PlotBm118_20","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
274,"PlotBm118","b","W11","W11","3",21,"PlotBm118_21","Stems >=10 cm DBH","Quercus pubescens",19,0.02835287369864788
258,"PlotBm118","b","W11","W11","1",5,"PlotBm118_5","Stems >=10 cm DBH","Quercus pubescens",24,0.04523893421169302
1956,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",10,0.007853981633974483
277,"PlotBm118","b","W11","W11","3",24,"PlotBm118_24","Stems >=10 cm DBH","Quercus pubescens",22,0.0380132711084365
275,"PlotBm118","b","W11","W11","3",22,"PlotBm118_22","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
276,"PlotBm118","b","W11","W11","3",23,"PlotBm118_23","Stems 2.5-10 cm DBH","Quercus pubescens",6,0.0028274333882308137
272,"PlotBm118","b","W11","W11","3",19,"PlotBm118_19","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
271,"PlotBm118","b","W11","W11","3",18,"PlotBm118_18","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
296,"PlotBm119","b","W11","W11","2",14,"PlotBm119_14","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
287,"PlotBm119","b","W11","W11","1",5,"PlotBm119_5","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
284,"PlotBm119","b","W11","W11","1",2,"PlotBm119_2","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
283,"PlotBm119","b","W11","W11","1",1,"PlotBm119_1","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
295,"PlotBm119","b","W11","W11","2",13,"PlotBm119_13","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
308,"PlotBm119","b","W11","W11","3",26,"PlotBm119_26","Stems >=10 cm DBH","Quercus frainetto",31,0.07547676350249478
285,"PlotBm119","b","W11","W11","1",3,"PlotBm119_3","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
286,"PlotBm119","b","W11","W11","1",4,"PlotBm119_4","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
298,"PlotBm119","b","W11","W11","2",16,"PlotBm119_16","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
299,"PlotBm119","b","W11","W11","2",17,"PlotBm119_17","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
309,"PlotBm119","b","W11","W11","3",27,"PlotBm119_27","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
297,"PlotBm119","b","W11","W11","2",15,"PlotBm119_15","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
290,"PlotBm119","b","W11","W11","1",8,"PlotBm119_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
291,"PlotBm119","b","W11","W11","1",9,"PlotBm119_9","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
292,"PlotBm119","b","W11","W11","1",10,"PlotBm119_10","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
293,"PlotBm119","b","W11","W11","1",11,"PlotBm119_11","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
294,"PlotBm119","b","W11","W11","1",12,"PlotBm119_12","Stems >=10 cm DBH","Quercus frainetto",27,0.05725552611167398
1614,"PlotBm119","b","W11","W11","2",17,"PlotBm119_17","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
303,"PlotBm119","b","W11","W11","3",21,"PlotBm119_21","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
288,"PlotBm119","b","W11","W11","1",6,"PlotBm119_6","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
310,"PlotBm119","b","W11","W11","3",28,"PlotBm119_28","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
302,"PlotBm119","b","W11","W11","3",20,"PlotBm119_20","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
307,"PlotBm119","b","W11","W11","3",25,"PlotBm119_25","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
304,"PlotBm119","b","W11","W11","3",22,"PlotBm119_22","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
289,"PlotBm119","b","W11","W11","1",7,"PlotBm119_7","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
306,"PlotBm119","b","W11","W11","3",24,"PlotBm119_24","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
301,"PlotBm119","b","W11","W11","2",19,"PlotBm119_19","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
305,"PlotBm119","b","W11","W11","3",23,"PlotBm119_23","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
300,"PlotBm119","b","W11","W11","2",18,"PlotBm119_18","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
323,"PlotBm120","b","W11","W11","3",13,"PlotBm120_13","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
322,"PlotBm120","b","W11","W11","2",12,"PlotBm120_12","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
321,"PlotBm120","b","W11","W11","2",11,"PlotBm120_11","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
327,"PlotBm120","b","W11","W11","3",17,"PlotBm120_17","Stems >=10 cm DBH","Quercus frainetto",41,0.13202543126711105
325,"PlotBm120","b","W11","W11","3",15,"PlotBm120_15","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
326,"PlotBm120","b","W11","W11","3",16,"PlotBm120_16","Stems >=10 cm DBH","Quercus frainetto",47,0.17349445429449634
312,"PlotBm120","b","W11","W11","1",2,"PlotBm120_2","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
316,"PlotBm120","b","W11","W11","1",6,"PlotBm120_6","Stems >=10 cm DBH","Quercus frainetto",35,0.09621127501618741
324,"PlotBm120","b","W11","W11","3",14,"PlotBm120_14","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
311,"PlotBm120","b","W11","W11","1",1,"PlotBm120_1","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
315,"PlotBm120","b","W11","W11","1",5,"PlotBm120_5","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
320,"PlotBm120","b","W11","W11","2",10,"PlotBm120_10","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
317,"PlotBm120","b","W11","W11","1",7,"PlotBm120_7","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
318,"PlotBm120","b","W11","W11","1",8,"PlotBm120_8","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
319,"PlotBm120","b","W11","W11","2",9,"PlotBm120_9","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
314,"PlotBm120","b","W11","W11","1",4,"PlotBm120_4","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
328,"PlotBm120","b","W11","W11","3",18,"PlotBm120_18","Stems >=10 cm DBH","Quercus frainetto",38,0.11341149479459152
329,"PlotBm120","b","W11","W11","3",19,"PlotBm120_19","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
313,"PlotBm120","b","W11","W11","1",3,"PlotBm120_3","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
362,"PlotBm121","b","W10","W10","3",33,"PlotBm121_33","Stems >=10 cm DBH","Quercus pubescens",25,0.04908738521234052
336,"PlotBm121","b","W10","W10","1",7,"PlotBm121_7","Stems 2.5-10 cm DBH","Quercus pubescens",9,0.0063617251235193305
366,"PlotBm121","b","W10","W10","3",37,"PlotBm121_37","Stems 2.5-10 cm DBH","Quercus trojana",3,7.068583470577034e-4
363,"PlotBm121","b","W10","W10","3",34,"PlotBm121_34","Stems >=10 cm DBH","Quercus trojana",42,0.13854423602330987
365,"PlotBm121","b","W10","W10","3",36,"PlotBm121_36","Stems >=10 cm DBH","Quercus trojana",46,0.16619025137490004
331,"PlotBm121","b","W10","W10","1",2,"PlotBm121_2","Stems >=10 cm DBH","Quercus pubescens",25,0.04908738521234052
332,"PlotBm121","b","W10","W10","1",3,"PlotBm121_3","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
364,"PlotBm121","b","W10","W10","3",35,"PlotBm121_35","Stems >=10 cm DBH","Quercus trojana",31,0.07547676350249478
330,"PlotBm121","b","W10","W10","1",1,"PlotBm121_1","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
335,"PlotBm121","b","W10","W10","1",6,"PlotBm121_6","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
348,"PlotBm121","b","W10","W10","1",19,"PlotBm121_19","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
333,"PlotBm121","b","W10","W10","1",4,"PlotBm121_4","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
334,"PlotBm121","b","W10","W10","1",5,"PlotBm121_5","Stems >=10 cm DBH","Quercus pubescens",26,0.053092915845667506
338,"PlotBm121","b","W10","W10","1",9,"PlotBm121_9","Stems >=10 cm DBH","Quercus pubescens",24,0.04523893421169302
339,"PlotBm121","b","W10","W10","1",10,"PlotBm121_10","Stems >=10 cm DBH","Quercus pubescens",26,0.053092915845667506
349,"PlotBm121","b","W10","W10","2",20,"PlotBm121_20","Stems >=10 cm DBH","Quercus trojana",23,0.04154756284372501
337,"PlotBm121","b","W10","W10","1",8,"PlotBm121_8","Stems 2.5-10 cm DBH","Quercus pubescens",7,0.0038484510006474965
342,"PlotBm121","b","W10","W10","1",13,"PlotBm121_13","Stems >=10 cm DBH","Quercus trojana",19,0.02835287369864788
343,"PlotBm121","b","W10","W10","1",14,"PlotBm121_14","Stems >=10 cm DBH","Quercus trojana",18,0.025446900494077322
344,"PlotBm121","b","W10","W10","1",15,"PlotBm121_15","Stems >=10 cm DBH","Quercus trojana",17,0.022698006922186254
345,"PlotBm121","b","W10","W10","1",16,"PlotBm121_16","Stems 2.5-10 cm DBH","Quercus trojana",9,0.0063617251235193305
346,"PlotBm121","b","W10","W10","1",17,"PlotBm121_17","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
347,"PlotBm121","b","W10","W10","1",18,"PlotBm121_18","Stems >=10 cm DBH","Quercus trojana",26,0.053092915845667506
361,"PlotBm121","b","W10","W10","3",32,"PlotBm121_32","Stems >=10 cm DBH","Quercus pubescens",39,0.11945906065275187
